Account,date,Daily_PnL,Gross_PnL,Total_Trades,Winning_Trades,PnL_Trades,Avg_Trade_Size_USD,Total_Volume_USD,Max_Trade_Size,Total_Fees,Long_Trades,Short_Trades,Win_Rate,Long_Short_Ratio,Leverage_Proxy,Sentiment,classification,FG_Value,Cum_PnL,Running_Max,Drawdown,Seg_Leverage,Seg_Frequency,Seg_Consistency
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-18,109.94447899999999,147.410285,162,67,93,666.941975308642,108044.6,5014.5,37.465806,71,91,0.7204301075268817,0.7802197802197802,1.920885572051023,Greed,Extreme Greed,83,409.81395,409.81395,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-19,166.548797,233.36546,213,104,119,895.9638028169014,190840.29,7272.9,66.816663,115,98,0.8739495798319328,1.1734693877551021,2.5805002618323774,Greed,Extreme Greed,90,576.362747,576.362747,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-20,-614.557523,-316.245208,407,141,218,2149.553218673219,874868.16,15002.41,298.312315,188,219,0.6467889908256881,0.8584474885844748,6.191011987503737,Greed,Extreme Greed,83,-38.19477599999993,576.362747,-614.557523,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-21,668.352352,780.001314,446,156,235,729.007130044843,325137.18,11654.0,111.648962,223,223,0.6638297872340425,1.0,2.0996418427216628,Greed,Extreme Greed,82,630.1575760000001,630.1575760000001,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-22,79.017439,141.21958999999998,433,135,229,422.0099076212471,182730.29,3501.19,62.202151,208,225,0.5895196506550219,0.9244444444444444,1.215447179549766,Greed,Extreme Greed,94,709.175015,709.175015,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-23,655.855175,673.6312,156,63,77,333.45923076923077,52019.64,1700.95,17.776025,76,80,0.8181818181818182,0.95,0.9604089245626284,Greed,Extreme Greed,93,1365.03019,1365.03019,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-24,103.851283,108.321127,69,29,35,200.7391304347826,13851.0,2000.08,4.469844,54,15,0.8285714285714286,3.6,0.5781565918381414,Greed,Extreme Greed,80,1468.8814730000001,1468.8814730000001,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-25,439.829749,464.281002,225,95,139,324.3673333333333,72982.65,3244.73,24.451253,106,119,0.6834532374100719,0.8907563025210085,0.9342229964703067,Greed,Extreme Greed,82,1908.711222,1908.711222,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-26,-583.814032,-508.290641,217,76,116,1012.5778341013826,219729.39,11615.5,75.523391,127,90,0.6551724137931034,1.4111111111111112,2.916364877475147,Greed,Extreme Greed,79,1324.8971900000001,1908.711222,-583.8140319999998,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-27,130.903158,193.66415899999998,169,74,93,1110.83224852071,187730.65,12552.94,62.761001,69,100,0.7956989247311828,0.69,3.199351245158882,Greed,Extreme Greed,75,1455.800348,1908.711222,-452.9108739999999,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-28,98.24686100000001,165.532644,207,78,115,946.0768115942029,195837.9,5914.0,67.285783,116,91,0.6782608695652174,1.2747252747252746,2.7248326911832783,Greed,Extreme Greed,77,1554.047209,1908.711222,-354.66401299999984,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-29,9522.52074625,9551.73423,206,92,108,388.948786407767,80123.45,3567.15,29.21348375,87,119,0.8518518518518519,0.7310924369747899,1.1202265560383806,Greed,Extreme Greed,78,11076.56795525,11076.56795525,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-11-30,5572.75557988,5590.528248,154,71,87,315.52253246753247,48590.47,2439.7,17.77266812,60,94,0.8160919540229885,0.6382978723404256,0.90874874083822,Greed,Extreme Greed,84,16649.323535130003,16649.323535130003,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-01,4442.14948057,4458.25495,193,97,108,247.12725388601035,47695.56,1491.56,16.10546943,66,127,0.8981481481481481,0.5196850393700787,0.7117608338124889,Greed,Extreme Greed,81,21091.4730157,21091.4730157,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-02,1277.53656976,1283.846047,140,73,75,140.36935714285713,19651.71,2242.0,6.30947724,70,70,0.9733333333333334,1.0,0.40428325532968995,Greed,Extreme Greed,80,22369.00958546,22369.00958546,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-03,1187.37589,1190.358719,78,37,37,92.37217948717948,7205.03,514.97,2.982829,28,50,1.0,0.56,0.2660447136405202,Greed,Extreme Greed,76,23556.38547546,23556.38547546,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-04,9058.94191177,9066.169646,112,60,61,165.78285714285715,18567.68,1226.4,7.22773423,30,82,0.9836065573770492,0.36585365853658536,0.47747766697656197,Greed,Extreme Greed,78,32615.32738723,32615.32738723,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-05,14676.46131708,14685.787664,98,48,48,259.2459183673469,25406.1,4999.91,9.32634692,33,65,1.0,0.5076923076923077,0.7466642716174853,Greed,Extreme Greed,84,47291.788704310005,47291.788704310005,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-06,386.26874699999996,389.176232,69,16,16,129.80536231884057,8956.57,1163.85,2.907485,27,42,1.0,0.6428571428571429,0.3738574821861051,Greed,Greed,72,47678.05745131,47678.05745131,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-07,4004.34379924,4008.012049,86,36,36,159.67825581395348,13732.33,2173.2,3.66824976,20,66,1.0,0.30303030303030304,0.45989556680902044,Greed,Extreme Greed,75,51682.40125055,51682.40125055,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-08,551.19631416,554.009942,102,43,43,77.67176470588235,7922.52,394.96,2.81362784,31,71,1.0,0.43661971830985913,0.22370547619262737,Greed,Extreme Greed,79,52233.59756471,52233.59756471,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-09,761.63869759,768.430838,213,126,129,88.1318309859155,18772.08,500.05,6.79214041,169,44,0.9767441860465116,3.840909090909091,0.2538319206868651,Greed,Extreme Greed,78,52995.2362623,52995.2362623,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-10,974.74134946,980.557461,157,106,110,119.62222929936306,18780.69,2301.03,5.81611154,117,40,0.9636363636363636,2.925,0.34452864396695027,Greed,Extreme Greed,78,53969.977611760005,53969.977611760005,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-11,1577.880089,1582.001112,93,32,40,124.41204301075268,11570.32,999.28,4.121023,16,77,0.8,0.2077922077922078,0.358323973083494,Greed,Greed,74,55547.85770076,55547.85770076,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-12,5799.87045758,5806.86932,147,82,87,150.14530612244897,22071.36,1014.36,6.99886242,28,119,0.9425287356321839,0.23529411764705882,0.4324393469286851,Greed,Extreme Greed,83,61347.72815834,61347.72815834,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-13,1516.03500088,1522.284412,155,71,82,88.59193548387097,13731.75,600.28,6.2494111199999995,83,72,0.8658536585365854,1.1527777777777777,0.2551570855804819,Greed,Extreme Greed,76,62863.763159220005,62863.763159220005,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-14,13271.872871,13281.73126,154,119,122,187.5361038961039,28880.56,1683.77,9.858389,45,109,0.9754098360655737,0.41284403669724773,0.5401300406170729,Greed,Extreme Greed,83,76135.63603022,76135.63603022,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-15,5383.4322746,5389.96219,137,68,71,125.00722627737227,17125.99,909.51,6.5299154,61,76,0.9577464788732394,0.8026315789473685,0.3600381836024026,Greed,Extreme Greed,80,81519.06830482,81519.06830482,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-16,13173.31192941,13190.248859,230,154,156,131.2383043478261,30184.81,1517.69,16.93692959,85,145,0.9871794871794872,0.5862068965517241,0.3779845543617468,Greed,Extreme Greed,83,94692.38023423,94692.38023423,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-17,4448.23290767,4454.939378,181,78,79,112.67668508287292,20394.48,912.84,6.70647033,98,83,0.9873417721518988,1.180722891566265,0.3245245114195511,Greed,Extreme Greed,87,99140.6131419,99140.6131419,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-18,3617.3913188,3624.489655,191,80,85,124.92068062827224,23859.85,944.64,7.0983362,102,89,0.9411764705882353,1.146067415730337,0.3597889201059746,Greed,Extreme Greed,81,102758.0044607,102758.0044607,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-19,1511.48587742,1525.329937,204,80,94,197.00485294117647,40188.99,3102.39,13.84405958,159,45,0.851063829787234,3.533333333333333,0.5674013537138902,Greed,Extreme Greed,75,104269.49033812,104269.49033812,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-20,7792.56204835,7812.716373,194,111,121,289.6046907216495,56183.31,2549.17,20.15432465,64,130,0.9173553719008265,0.49230769230769234,0.8341017548761667,Greed,Greed,74,112062.05238647,112062.05238647,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-21,7457.72311202,7465.899936,107,54,55,215.33785046728974,23041.15,1550.0,8.17682398,26,81,0.9818181818181818,0.32098765432098764,0.6202029342772688,Greed,Greed,73,119519.77549849,119519.77549849,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-22,1169.24640469,1174.025529,79,41,42,174.83481012658228,13811.95,1499.27,4.77912431,45,34,0.9761904761904762,1.3235294117647058,0.5035485494956525,Greed,Greed,73,120689.02190318,120689.02190318,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-23,115.50265049000001,122.889996,95,29,30,212.30473684210526,20168.95,2299.83,7.38734551,86,9,0.9666666666666667,9.555555555555555,0.6114671455329601,Greed,Greed,70,120804.52455367,120804.52455367,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-24,1551.9858070300002,1555.956456,48,15,16,282.42354166666667,13556.33,1560.0,3.97064897,9,39,0.9375,0.23076923076923078,0.8134190476525273,Greed,Greed,73,122356.5103607,122356.5103607,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-25,1524.19915905,1530.919365,66,30,36,284.1157575757576,18751.64,2616.09,6.72020595,12,54,0.8333333333333334,0.2222222222222222,0.8182928646334778,Greed,Greed,73,123880.70951975,123880.70951975,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-26,95.50375681,101.860928,84,28,31,223.8904761904762,18806.8,2499.25,6.35717119,72,12,0.9032258064516129,6.0,0.6448356848958193,Greed,Extreme Greed,79,123976.21327656,123976.21327656,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-27,382.47600662,388.366016,73,26,26,221.81794520547948,16192.710000000001,1049.72,5.89000938,40,33,1.0,1.2121212121212122,0.6388665076448801,Greed,Greed,74,124358.68928318,124358.68928318,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-28,502.88496712999995,506.512551,63,23,30,166.3415873015873,10479.52,999.27,3.62758387,35,28,0.7666666666666667,1.25,0.47908688747895706,Greed,Greed,72,124861.57425031,124861.57425031,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-29,113.83789401,115.51218300000001,34,17,17,140.99176470588236,4793.72,549.8,1.67428899,7,27,1.0,0.25925925925925924,0.40607587560553526,Greed,Greed,73,124975.41214432,124975.41214432,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-30,239.86851963,255.808312,125,42,43,455.63544,56954.43,6382.15,15.93979237,109,16,0.9767441860465116,6.8125,1.312293385651864,Greed,Greed,65,125215.28066395,125215.28066395,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2024-12-31,459.12695861,496.221792,107,32,33,1121.107570093458,119958.51,17524.12,37.09483339,57,50,0.9696969696969697,1.14,3.2289455992226554,Greed,Greed,64,125674.40762256,125674.40762256,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-01,105.62010371999999,109.82694000000001,59,21,21,263.3476271186441,15537.51,2346.28,4.20683628,44,15,1.0,2.933333333333333,0.7584777628248365,Greed,Greed,66,125780.02772628,125780.02772628,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-02,408.830802,416.546688,101,46,47,217.69336633663366,21987.03,1436.33,7.715886,25,76,0.9787234042553191,0.32894736842105265,0.6269871473207889,Greed,Greed,70,126188.85852828,126188.85852828,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-03,245.36388506,250.581483,69,36,39,217.15115942028987,14983.43,2424.08,5.21759794,34,35,0.9230769230769231,0.9714285714285714,0.6254255160526578,Greed,Greed,74,126434.22241334,126434.22241334,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-04,228.214378,232.66549799999999,81,40,48,156.68296296296296,12691.32,1760.62,4.45112,32,49,0.8333333333333334,0.6530612244897959,0.4512687071502433,Greed,Greed,73,126662.43679134,126662.43679134,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-05,84.84823899999999,87.752181,82,44,47,101.1840243902439,8297.09,999.11,2.903942,39,43,0.9361702127659575,0.9069767441860465,0.2914240515201231,Greed,Greed,72,126747.28503034,126747.28503034,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-06,112.503426,114.68421000000001,80,21,21,82.075375,6566.03,469.12,2.180784,18,62,1.0,0.2903225806451613,0.23638848579776045,Greed,Extreme Greed,76,126859.78845634,126859.78845634,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-07,264.00400168,267.846227,103,72,76,103.70087378640777,10681.19,790.17,3.84222532,87,16,0.9473684210526315,5.4375,0.2986729275409781,Greed,Extreme Greed,78,127123.79245802,127123.79245802,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-08,625.84480123,651.469355,149,85,93,489.99302013422823,73008.96,9561.6,25.62455377,111,38,0.9139784946236559,2.9210526315789473,1.4112479910204707,Greed,Greed,70,127749.63725925,127749.63725925,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-09,545.05995109,571.688942,103,49,49,728.4078640776698,75026.01,15579.3,26.62899091,64,39,1.0,1.641025641025641,2.0979158734577976,Greed,Greed,69,128294.69721034,128294.69721034,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-10,388.771889,401.706348,84,37,40,522.1204761904762,43858.12,4738.3,12.934459,34,50,0.925,0.68,1.5037795291300504,Neutral,Neutral,50,128683.46909934,128683.46909934,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-11,150.956875,157.228232,37,16,18,484.2756756756757,17918.2,3326.72,6.271357,18,19,0.8888888888888888,0.9473684210526315,1.3947812444556034,Greed,Greed,69,128834.42597434,128834.42597434,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-12,265.22115450999996,274.773033,63,39,40,446.3861904761905,28122.33,2371.55,9.55187849,29,34,0.975,0.8529411764705882,1.285654261679552,Greed,Greed,62,129099.64712885,129099.64712885,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-13,43.145192630000004,53.846609,61,19,19,561.3780327868852,34244.06,4551.3,10.70141637,49,12,1.0,4.083333333333333,1.6168467476465058,Greed,Greed,61,129142.79232148,129142.79232148,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-14,882.904978,894.564828,42,34,35,995.6730952380951,41818.27,10316.13,11.65985,4,38,0.9714285714285714,0.10526315789473684,2.867676880342035,Greed,Greed,63,130025.69729948,130025.69729948,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-15,53.85473602,55.137803,19,8,8,240.01052631578946,4560.2,999.95,1.2830669799999999,10,9,1.0,1.1111111111111112,0.6912636694174472,Greed,Greed,70,130079.5520355,130079.5520355,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-16,234.708744,238.995461,87,28,28,136.35540229885058,11862.92,594.48,4.286717,24,63,1.0,0.38095238095238093,0.392722507570264,Greed,Extreme Greed,75,130314.2607795,130314.2607795,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-17,165.98164,168.92152,70,35,36,118.53914285714285,8297.74,565.34,2.93988,37,33,0.9722222222222222,1.121212121212121,0.34140920449969814,Greed,Extreme Greed,75,130480.2424195,130480.2424195,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-18,578.42007161,594.135892,259,105,107,195.20691119691122,50558.590000000004,2399.32,15.71582039,128,131,0.9813084112149533,0.9770992366412213,0.5622230316351979,Greed,Extreme Greed,77,131058.66249111,131058.66249111,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-19,92.93306875000002,102.504343,184,79,90,155.71684782608696,28651.9,1571.13,9.57127425,58,126,0.8777777777777778,0.4603174603174603,0.4484861612975754,Greed,Extreme Greed,77,131151.59555986,131151.59555986,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-20,597.58886641,608.885905,169,69,72,169.7668047337278,28690.59,1760.21,11.29703859,115,54,0.9583333333333334,2.1296296296296298,0.488951989676928,Greed,Extreme Greed,76,131749.18442627,131749.18442627,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-21,418.41004608000003,428.3738,94,46,53,262.3486170212766,24660.77,3912.95,9.96375392,48,46,0.8679245283018868,1.0434782608695652,0.7556004749146275,Greed,Extreme Greed,76,132167.59447235,132167.59447235,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-22,584.69633408,589.467131,112,51,54,120.82616071428572,13532.53,973.6,4.77079692,57,55,0.9444444444444444,1.0363636363636364,0.34799613374909166,Greed,Extreme Greed,84,132752.29080643,132752.29080643,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-23,224.62146613,229.609892,122,57,61,128.88065573770493,15723.44,594.58,4.98842587,90,32,0.9344262295081968,2.8125,0.37119419872840687,Greed,Extreme Greed,75,132976.91227256,132976.91227256,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-24,340.76273308,347.22838,120,60,62,145.0465,17405.58,1050.19,6.46564692,59,61,0.967741935483871,0.9672131147540983,0.41775407672843246,Greed,Extreme Greed,75,133317.67500564,133317.67500564,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-25,113.69759614,124.70498799999999,118,47,51,241.47220338983053,28493.72,1998.81,11.00739186,73,45,0.9215686274509803,1.6222222222222222,0.6954735025160821,Greed,Extreme Greed,75,133431.37260178,133431.37260178,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-26,261.827688,273.211119,106,48,50,334.20924528301884,35426.18,1497.6,11.383431,57,49,0.96,1.163265306122449,0.9625690705898712,Greed,Greed,73,133693.20028978,133693.20028978,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-27,720.8445216499999,838.930696,268,114,121,1223.7995522388057,327978.27999999997,19818.6,118.08617435,154,114,0.9421487603305785,1.3508771929824561,3.524712778634378,Greed,Greed,71,134414.04481143,134414.04481143,0.0,Low Leverage,Frequent,Consistent Winner
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,2025-01-28,987.35065403,1019.55769,151,75,82,624.2161589403973,94256.64,8976.18,32.20703597,70,81,0.9146341463414634,0.8641975308641975,1.7978292834167948,Greed,Greed,72,135401.39546546,135401.39546546,0.0,Low Leverage,Frequent,Consistent Winner
